pair_id,pair_type,E1_index,E2_index,E3_index,E4_index,k1_index,k2_index,k3_index,k4_index,E1,E2,E3,E4,k1,k2,k3,k4,kw1,kw2,kw3,kw4,k4_mapped,probability
9-8-8-7-0-999-0-999,ehh,9,8,8,7,0,999,0,999,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.05953820903768789, -0.14583825178845472]",7.483045246927161e-11
9-7-8-7-0-0-19-19,ehh,9,7,8,7,0,0,19,19,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.23815288497978399, 0.0]",3.195242942557523e-11
9-7-8-7-0-0-91-91,ehh,9,7,8,7,0,0,91,91,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.23815288497978396, 0.0]",3.195242942557523e-11
9-7-8-7-0-0-109-109,ehh,9,7,8,7,0,0,109,109,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.2525992129501007, 2.4414516242021733e-08, 0.14583825178845475]",3.195242942557523e-11
9-7-8-7-0-0-112-112,ehh,9,7,8,7,0,0,112,112,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, 0.14583825178845475]",3.195242942557523e-11
9-7-8-7-0-0-121-121,ehh,9,7,8,7,0,0,121,121,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.2381528605652678, 0.14583825178845475]",3.195242942557523e-11
9-7-8-7-0-0-190-190,ehh,9,7,8,7,0,0,190,190,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.23815286056526797, 0.14583825178845475]",3.195242942557523e-11
9-7-8-7-0-0-211-211,ehh,9,7,8,7,0,0,211,211,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[2.7755575615628914e-17, -2.7755575615628914e-17, 0.2916765035769095]",3.195242942557523e-11
9-7-8-7-0-0-899-899,ehh,9,7,8,7,0,0,899,899,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.0, 0.0, -0.29167650357690944]",3.195242942557523e-11
9-7-8-7-0-0-901-901,ehh,9,7,8,7,0,0,901,901,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, -0.14583825178845472]",3.195242942557523e-11
9-7-8-7-0-0-910-910,ehh,9,7,8,7,0,0,910,910,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.23815286056526785, -0.14583825178845472]",3.195242942557523e-11
9-7-8-7-0-0-989-989,ehh,9,7,8,7,0,0,989,989,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.23815286056526777, -0.14583825178845472]",3.195242942557523e-11
9-7-8-7-0-0-998-998,ehh,9,7,8,7,0,0,998,998,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.25259921295010046, 2.4414516186510582e-08, -0.14583825178845472]",3.195242942557523e-11
9-8-8-7-0-0-19-19,ehh,9,8,8,7,0,0,19,19,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.23815288497978399, 0.0]",3.195242942557523e-11
9-8-8-7-0-0-91-91,ehh,9,8,8,7,0,0,91,91,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.23815288497978396, 0.0]",3.195242942557523e-11
9-8-8-7-0-0-109-109,ehh,9,8,8,7,0,0,109,109,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.2525992129501007, 2.4414516242021733e-08, 0.14583825178845475]",3.195242942557523e-11
9-8-8-7-0-0-112-112,ehh,9,8,8,7,0,0,112,112,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, 0.14583825178845475]",3.195242942557523e-11
9-8-8-7-0-0-121-121,ehh,9,8,8,7,0,0,121,121,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.2381528605652678, 0.14583825178845475]",3.195242942557523e-11
9-8-8-7-0-0-190-190,ehh,9,8,8,7,0,0,190,190,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.23815286056526797, 0.14583825178845475]",3.195242942557523e-11
9-8-8-7-0-0-211-211,ehh,9,8,8,7,0,0,211,211,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[2.7755575615628914e-17, -2.7755575615628914e-17, 0.2916765035769095]",3.195242942557523e-11
9-8-8-7-0-0-899-899,ehh,9,8,8,7,0,0,899,899,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.0, 0.0, -0.29167650357690944]",3.195242942557523e-11
9-8-8-7-0-0-901-901,ehh,9,8,8,7,0,0,901,901,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, -0.14583825178845472]",3.195242942557523e-11
9-8-8-7-0-0-910-910,ehh,9,8,8,7,0,0,910,910,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.23815286056526785, -0.14583825178845472]",3.195242942557523e-11
9-8-8-7-0-0-989-989,ehh,9,8,8,7,0,0,989,989,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.23815286056526777, -0.14583825178845472]",3.195242942557523e-11
9-8-8-7-0-0-998-998,ehh,9,8,8,7,0,0,998,998,0.4,0.0,-0.14529999999999976,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.25259921295010046, 2.4414516186510582e-08, -0.14583825178845472]",3.195242942557523e-11
9-8-7-7-0-19-0-19,ehh,9,8,7,7,0,19,0,19,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.23815288497978399, 0.0]",3.195242942557523e-11
9-8-8-7-0-19-0-19,ehh,9,8,8,7,0,19,0,19,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.23815288497978399, 0.0]",3.195242942557523e-11
9-8-7-7-0-91-0-91,ehh,9,8,7,7,0,91,0,91,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.23815288497978396, 0.0]",3.195242942557523e-11
9-8-8-7-0-91-0-91,ehh,9,8,8,7,0,91,0,91,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.23815288497978396, 0.0]",3.195242942557523e-11
9-8-7-7-0-109-0-109,ehh,9,8,7,7,0,109,0,109,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.2525992129501007, 2.4414516242021733e-08, 0.14583825178845475]",3.195242942557523e-11
9-8-8-7-0-109-0-109,ehh,9,8,8,7,0,109,0,109,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.2525992129501007, 2.4414516242021733e-08, 0.14583825178845475]",3.195242942557523e-11
9-8-7-7-0-112-0-112,ehh,9,8,7,7,0,112,0,112,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, 0.14583825178845475]",3.195242942557523e-11
9-8-8-7-0-112-0-112,ehh,9,8,8,7,0,112,0,112,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, 0.14583825178845475]",3.195242942557523e-11
9-8-7-7-0-121-0-121,ehh,9,8,7,7,0,121,0,121,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.2381528605652678, 0.14583825178845475]",3.195242942557523e-11
9-8-8-7-0-121-0-121,ehh,9,8,8,7,0,121,0,121,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.2381528605652678, 0.14583825178845475]",3.195242942557523e-11
9-8-7-7-0-190-0-190,ehh,9,8,7,7,0,190,0,190,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.23815286056526797, 0.14583825178845475]",3.195242942557523e-11
9-8-8-7-0-190-0-190,ehh,9,8,8,7,0,190,0,190,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.23815286056526797, 0.14583825178845475]",3.195242942557523e-11
9-8-7-7-0-211-0-211,ehh,9,8,7,7,0,211,0,211,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[2.7755575615628914e-17, -2.7755575615628914e-17, 0.2916765035769095]",3.195242942557523e-11
9-8-8-7-0-211-0-211,ehh,9,8,8,7,0,211,0,211,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[2.7755575615628914e-17, -2.7755575615628914e-17, 0.2916765035769095]",3.195242942557523e-11
9-8-7-7-0-899-0-899,ehh,9,8,7,7,0,899,0,899,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.0, 0.0, -0.29167650357690944]",3.195242942557523e-11
9-8-8-7-0-899-0-899,ehh,9,8,8,7,0,899,0,899,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.0, 0.0, -0.29167650357690944]",3.195242942557523e-11
9-8-7-7-0-901-0-901,ehh,9,8,7,7,0,901,0,901,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, -0.14583825178845472]",3.195242942557523e-11
9-8-8-7-0-901-0-901,ehh,9,8,8,7,0,901,0,901,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, -0.14583825178845472]",3.195242942557523e-11
9-8-7-7-0-910-0-910,ehh,9,8,7,7,0,910,0,910,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.23815286056526785, -0.14583825178845472]",3.195242942557523e-11
9-8-8-7-0-910-0-910,ehh,9,8,8,7,0,910,0,910,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.23815286056526785, -0.14583825178845472]",3.195242942557523e-11
9-8-7-7-0-989-0-989,ehh,9,8,7,7,0,989,0,989,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.23815286056526777, -0.14583825178845472]",3.195242942557523e-11
9-8-8-7-0-989-0-989,ehh,9,8,8,7,0,989,0,989,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.23815286056526777, -0.14583825178845472]",3.195242942557523e-11
9-8-7-7-0-998-0-998,ehh,9,8,7,7,0,998,0,998,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.25259921295010046, 2.4414516186510582e-08, -0.14583825178845472]",3.195242942557523e-11
9-8-8-7-0-998-0-998,ehh,9,8,8,7,0,998,0,998,0.4,-0.14529999999999976,0.0,-0.7214,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.25259921295010046, 2.4414516186510582e-08, -0.14583825178845472]",3.195242942557523e-11
9-7-7-7-0-1-90-91,ehh,9,7,7,7,0,1,90,91,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.23815288497978396, 0.0]",6.359482544162688e-13
9-7-7-7-0-1-111-112,ehh,9,7,7,7,0,1,111,112,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, 0.14583825178845475]",6.359482544162688e-13
9-7-7-7-0-1-900-901,ehh,9,7,7,7,0,1,900,901,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, -0.14583825178845472]",6.359482544162688e-13
9-7-8-7-0-1-90-91,ehh,9,7,8,7,0,1,90,91,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.23815288497978396, 0.0]",6.359482544162688e-13
9-7-8-7-0-1-111-112,ehh,9,7,8,7,0,1,111,112,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, 0.14583825178845475]",6.359482544162688e-13
9-7-8-7-0-1-900-901,ehh,9,7,8,7,0,1,900,901,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, -0.14583825178845472]",6.359482544162688e-13
9-7-7-7-0-9-10-19,ehh,9,7,7,7,0,9,10,19,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.0, 0.1786146515275799, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.23815288497978399, 0.0]",6.359482544162688e-13
9-7-7-7-0-9-100-109,ehh,9,7,7,7,0,9,100,109,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.2525992129501007, 2.4414516242021733e-08, 0.14583825178845475]",6.359482544162688e-13
9-7-7-7-0-9-999-998,ehh,9,7,7,7,0,9,999,998,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.25259921295010046, 2.4414516186510582e-08, -0.14583825178845472]",6.359482544162688e-13
9-7-8-7-0-9-10-19,ehh,9,7,8,7,0,9,10,19,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.0, 0.1786146515275799, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.23815288497978399, 0.0]",6.359482544162688e-13
9-7-8-7-0-9-100-109,ehh,9,7,8,7,0,9,100,109,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.2525992129501007, 2.4414516242021733e-08, 0.14583825178845475]",6.359482544162688e-13
9-7-8-7-0-9-999-998,ehh,9,7,8,7,0,9,999,998,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.25259921295010046, 2.4414516186510582e-08, -0.14583825178845472]",6.359482544162688e-13
9-7-7-7-0-10-9-19,ehh,9,7,7,7,0,10,9,19,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.23815288497978399, 0.0]",6.359482544162688e-13
9-7-7-7-0-10-111-121,ehh,9,7,7,7,0,10,111,121,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.2381528605652678, 0.14583825178845475]",6.359482544162688e-13
