pair_id,pair_type,E1_index,E2_index,E3_index,E4_index,k1_index,k2_index,k3_index,k4_index,E1,E2,E3,E4,k1,k2,k3,k4,kw1,kw2,kw3,kw4,k4_mapped,probability,C_Gaussian_FWHM_0.001,C_Gaussian_FWHM_0.005,C_Gaussian_FWHM_0.010,C_Gaussian_FWHM_0.030,C_Gaussian_FWHM_0.050,C_Gaussian_FWHM_0.070,C_Gaussian_FWHM_0.100,C_Gaussian_FWHM_0.150,C_Gaussian_FWHM_0.200,C_Lorentzian_FWHM_0.001,C_Lorentzian_FWHM_0.005,C_Lorentzian_FWHM_0.010,C_Lorentzian_FWHM_0.030,C_Lorentzian_FWHM_0.050,C_Lorentzian_FWHM_0.070,C_Lorentzian_FWHM_0.100,C_Lorentzian_FWHM_0.150,C_Lorentzian_FWHM_0.200,C_Rectangular_FWHM_0.001,C_Rectangular_FWHM_0.005,C_Rectangular_FWHM_0.010,C_Rectangular_FWHM_0.030,C_Rectangular_FWHM_0.050,C_Rectangular_FWHM_0.070,C_Rectangular_FWHM_0.100,C_Rectangular_FWHM_0.150,C_Rectangular_FWHM_0.200
9-8-7-7-0-0-10-10,ehh,9,8,7,7,0,0,10,10,0.4,0.0,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, 0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.17861465152757994, 0.0]",7.483045246927161e-11,0.0,0.0,0.0,2.4787395120048686e-246,1.4944381344266974e-109,5.940531186455743e-72,4.690370103518906e-52,1.5790816568350865e-41,6.601109078261699e-38,9.161329766090711e-37,4.580493114821938e-36,9.15991284428655e-36,2.7445437096089027e-35,4.5628484137181477e-35,6.364214836625018e-35,9.020400325581259e-35,1.3275306139534686e-34,1.7244882975375938e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-0-90-90,ehh,9,8,7,7,0,0,90,90,0.4,0.0,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, -0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, -0.17861465152757985, 0.0]",7.483045246927161e-11,0.0,0.0,0.0,2.4787508808050893e-246,1.4944419899049908e-109,5.940546512342116e-72,4.69038220413365e-52,1.5790857306839205e-41,6.601126108362966e-38,9.161353401266526e-37,4.580504931966702e-36,9.15993647580687e-36,2.744550790215623e-35,4.562860185341616e-35,6.364231255566419e-35,9.020423597175347e-35,1.3275340388295795e-34,1.7244927465188164e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-0-100-100,ehh,9,8,7,7,0,0,100,100,0.4,0.0,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.0595382090376879, 0.14583825178845475]",7.483045246927161e-11,0.0,0.0,0.0,5.1054132631147275e-245,3.078066068129936e-108,1.223560015665138e-70,9.660666928946597e-51,3.2524047364296495e-40,1.3596179994173225e-36,1.88694183066805e-35,9.434355365566836e-35,1.8866499899537306e-34,5.6528849675583515e-34,9.39801290715473e-34,1.3108253388099984e-33,1.8579148593375117e-33,2.734289792987281e-33,3.5518960546158316e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-0-111-111,ehh,9,8,7,7,0,0,111,111,0.4,0.0,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.0595382090376879, 0.14583825178845475]",7.483045246927161e-11,0.0,0.0,0.0,1.9232940396477534e-246,1.1595580158771726e-109,4.609351432580808e-72,3.639331816872052e-52,1.225234254083165e-41,5.121904191982045e-38,7.108419627179749e-37,3.554076535928024e-36,7.107320215301777e-36,2.129534562247464e-35,3.540385735264332e-35,4.938094229912028e-35,6.999070261253333e-35,1.0300518497693584e-34,1.33805754994549e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-0-900-900,ehh,9,8,7,7,0,0,900,900,0.4,0.0,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.0595382090376879, -0.14583825178845472]",7.483045246927161e-11,0.0,0.0,0.0,5.105674745519792e-245,3.0782238096017835e-108,1.2236227193737306e-70,9.661162008579935e-51,3.2525714122250396e-40,1.3596876756814542e-36,1.8870385306657343e-35,9.434838847424716e-35,1.886746674995471e-34,5.653174660623813e-34,9.39849452657277e-34,1.3108925145995047e-33,1.858010071791693e-33,2.734429916976454e-33,3.552078078425296e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-0-999-999,ehh,9,8,7,7,0,0,999,999,0.4,0.0,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.05953820903768789, -0.14583825178845472]",7.483045246927161e-11,0.0,0.0,0.0,1.923589628453478e-246,1.1597340220094807e-109,4.610051073398248e-72,3.6398842210713276e-52,1.2254202290316196e-41,5.122681631777675e-38,7.109498594707269e-37,3.554615999461932e-36,7.10839901595258e-36,2.1298577984605606e-35,3.5409231207091406e-35,4.938843769697429e-35,7.000132630940378e-35,1.0302081985157536e-34,1.338260650032719e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-0-1-1,ehh,9,8,8,7,0,0,1,1,0.4,0.0,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.05953823345220409, 0.0]",7.483045246927161e-11,0.0,0.0,0.0,2.583017433207582e-243,1.557307562849703e-106,6.190443037349985e-69,4.887689002647314e-49,1.645511948535692e-38,6.878810740945404e-35,9.546737199640806e-34,4.773189605489877e-33,9.545260669438084e-33,2.8600037546453335e-32,4.7548026105115307e-32,6.631950609637342e-32,9.399879006934331e-32,1.383378419888449e-31,1.7970356925021517e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-0-9-9,ehh,9,8,8,7,0,0,9,9,0.4,0.0,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.059538233452204076, 0.0]",7.483045246927161e-11,0.0,0.0,0.0,2.5830170694059756e-243,1.5573073432107965e-106,6.190442164264811e-69,4.887688313299433e-49,1.6455117164566514e-38,6.878809770774508e-35,9.546735853191995e-34,4.773188932290715e-33,9.545259323197517e-33,2.8600033512772955e-32,4.7548019399056264e-32,6.631949674283007e-32,9.399877681198045e-32,1.3833782247800899e-31,1.7970354390525674e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-0-10-10,ehh,9,8,8,7,0,0,10,10,0.4,0.0,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, 0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.17861465152757994, 0.0]",7.483045246927161e-11,0.0,0.0,0.0,5.102987274835744e-244,3.076603594702601e-107,1.2229786688161578e-69,9.656076881702256e-50,3.2508594299298255e-39,1.3589720076967216e-35,1.886045292963791e-34,9.429872845139793e-34,1.8857535909109817e-33,5.650199127206051e-33,9.393547654024275e-33,1.3102025298177757e-32,1.8570321131417217e-32,2.732990657076496e-32,3.550208451594468e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-0-90-90,ehh,9,8,8,7,0,0,90,90,0.4,0.0,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, -0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, -0.17861465152757985, 0.0]",7.483045246927161e-11,0.0,0.0,0.0,5.10298704745974e-244,3.076603440599839e-107,1.2229786075588702e-69,9.656076398042894e-50,3.250859267098833e-39,1.358971939627718e-35,1.8860451984944253e-34,9.42987237281068e-34,1.8857534964562275e-33,5.6501988441954935e-33,9.393547183514636e-33,1.3102024641915672e-32,1.857032020125586e-32,2.732990520184825e-32,3.550208273769502e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-0-100-100,ehh,9,8,8,7,0,0,100,100,0.4,0.0,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.0595382090376879, 0.14583825178845475]",7.483045246927161e-11,0.0,0.0,0.0,8.427009475202903e-246,5.080666329252221e-109,2.0196123266405366e-71,1.594592971613483e-51,5.368430328565973e-41,2.2441900977394017e-37,3.1145926085196726e-36,1.557237907929533e-35,3.1141108952432416e-35,9.33067116888063e-35,1.5512392093736957e-34,2.1636527660592947e-34,3.066680590838767e-34,4.513228039347619e-34,5.862771717779996e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-0-111-111,ehh,9,8,8,7,0,0,111,111,0.4,0.0,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.0595382090376879, 0.14583825178845475]",7.483045246927161e-11,0.0,0.0,0.0,3.7027727565102863e-246,2.2324089868335873e-109,8.874034261911083e-72,7.006529162672935e-52,2.358850460554563e-41,9.860813164429472e-38,1.3685300468468548e-36,6.842393644873512e-36,1.36831838542733e-35,4.099831167945235e-35,6.816035786085868e-35,9.506937803666054e-35,1.3474778438646675e-34,1.983080600404605e-34,2.576060583858923e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-0-900-900,ehh,9,8,8,7,0,0,900,900,0.4,0.0,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.0595382090376879, -0.14583825178845472]",7.483045246927161e-11,0.0,0.0,0.0,8.427793922418096e-246,5.081135128671816e-109,2.0197986787890886e-71,1.5947401066959964e-51,5.368925680328728e-41,2.244397171959021e-37,3.1148799958646626e-36,1.557381596213726e-35,3.1143982381399464e-35,9.33153212154804e-35,1.55138234415049e-34,2.1638524089988617e-34,3.0669635572821225e-34,4.513644480528407e-34,5.863312683039351e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-0-999-999,ehh,9,8,8,7,0,0,999,999,0.4,0.0,-0.12330000000000041,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.05953820903768789, -0.14583825178845472]",7.483045246927161e-11,0.0,0.0,0.0,3.7028296005113875e-246,2.2324455306152666e-109,8.874179526856975e-72,7.006643857190633e-52,2.3588890741404933e-41,9.860974582612962e-38,1.3685524492218447e-36,6.842505652548181e-36,1.368340784337494e-35,4.099898280797767e-35,6.816147362291282e-35,9.507093429029321e-35,1.3474999016221996e-34,1.9831130627647466e-34,2.5761027531012638e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-7-0-1-0-1,ehh,9,7,7,7,0,1,0,1,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.05953823345220409, 0.0]",7.483045246927161e-11,0.0,0.0,0.0,3.468393571171148e-247,2.0910752688767102e-110,8.312219530421607e-73,6.562946099545053e-53,2.209511738277094e-42,9.236525502613662e-39,1.2818884678184045e-37,6.4092019943927714e-37,1.2816902066743428e-36,3.840271031169823e-36,6.384512850523321e-36,8.905053975881108e-36,1.2621690789111486e-35,1.8575318519824452e-35,2.4129702979183727e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-7-0-1-0-1,ehh,9,7,8,7,0,1,0,1,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.05953823345220409, 0.0]",7.483045246927161e-11,0.0,0.0,0.0,7.100497865512824e-247,4.280941650774207e-110,1.7017142963617886e-72,1.343595313258189e-52,4.523410022129921e-42,1.8909422975394738e-38,2.624338690820457e-37,1.3121201409818234e-36,2.6239328018493722e-36,7.861972475255653e-36,1.3070656703998312e-35,1.8230819825161236e-35,2.583968286867358e-35,3.802821252370829e-35,4.939939371952302e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-7-0-9-0-9,ehh,9,7,7,7,0,9,0,9,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.059538233452204076, 0.0]",7.483045246927161e-11,0.0,0.0,0.0,3.4693030751887624e-247,2.0916241576572147e-110,8.314401414598254e-73,6.564668814903375e-53,2.2100917155842643e-42,9.238950008940476e-39,1.282224952213929e-37,6.410884353282034e-37,1.2820266390280686e-36,3.841279068381338e-36,6.386188728730481e-36,8.907391473861168e-36,1.2625003871413333e-35,1.8580194376796978e-35,2.413603681299608e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-7-0-9-0-9,ehh,9,7,8,7,0,9,0,9,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.059538233452204076, 0.0]",7.483045246927161e-11,0.0,0.0,0.0,7.101748433537042e-247,4.281677757118726e-110,1.7020069055100312e-72,1.3438263439788192e-52,4.5241878208218404e-42,1.8912674443730185e-38,2.6247899448944587e-37,1.3123457595581415e-36,2.6243839861309154e-36,7.863324338535175e-36,1.307290419861789e-35,1.823395460793424e-35,2.5844125992652285e-35,3.803475146088449e-35,4.940788792712937e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-7-0-10-0-10,ehh,9,7,7,7,0,10,0,10,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.17861465152757994, 0.0]",7.483045246927161e-11,0.0,0.0,0.0,2.0074925109583956e-245,1.2103223767451012e-108,4.811144509155444e-71,3.798658345721986e-51,1.2788738589760467e-40,5.346136346969169e-37,7.419619562166911e-36,3.7096706686507454e-35,7.4184720190695e-35,2.222763585304908e-34,3.6953804975925185e-34,5.154279357395675e-34,7.305482983702131e-34,1.0751465523184271e-33,1.3966364527665842e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-7-0-10-0-10,ehh,9,7,8,7,0,10,0,10,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.17861465152757994, 0.0]",7.483045246927161e-11,0.0,0.0,0.0,2.4787395120048686e-246,1.4944381350128216e-109,5.940531188785642e-72,4.690370105358488e-52,1.579081657454408e-41,6.601109080850679e-38,9.161329769683817e-37,4.5804931166184225e-36,9.159912847879103e-36,2.7445437106853234e-35,4.5628484155077144e-35,6.364214839121088e-35,9.020400329119095e-35,1.327530614474131e-34,1.724488298213945e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-7-0-90-0-90,ehh,9,7,7,7,0,90,0,90,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, -0.17861465152757985, 0.0]",7.483045246927161e-11,0.0,0.0,0.0,2.0074981953585058e-245,1.2103253491798308e-108,4.811156324861163e-71,3.7986676748595855e-51,1.278876999766588e-40,5.346149476563112e-37,7.419637784035144e-36,3.7096797792432136e-35,7.418490238119476e-35,2.2227690441973517e-34,3.695389573089709e-34,5.1542920158074015e-34,7.305500925261962e-34,1.0751491927744021e-33,1.3966398827706693e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-7-0-90-0-90,ehh,9,7,8,7,0,90,0,90,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, -0.17861465152757985, 0.0]",7.483045246927161e-11,0.0,0.0,0.0,2.4787508808050893e-246,1.494441990490977e-109,5.940546514671468e-72,4.690382205972799e-52,1.5790857313030967e-41,6.601126110951336e-38,9.161353404858787e-37,4.5805049337627667e-36,9.159936479398578e-36,2.7445507912917907e-35,4.5628601871307623e-35,6.364231258061902e-35,9.020423600712353e-35,1.3275340393501197e-34,1.7244927471950086e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-7-0-100-0-100,ehh,9,7,7,7,0,100,0,100,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.0595382090376879, 0.14583825178845475]",7.483045246927161e-11,0.0,0.0,0.0,1.0741005294849239e-243,6.475778479315042e-107,2.5741824386532933e-69,2.032456016524399e-49,6.84256027388959e-39,2.860427549583186e-35,3.969835938636409e-34,1.984843537801836e-33,3.9692219505752855e-33,1.1892802171461569e-32,1.9771976424616654e-32,2.757775282050346e-32,3.908767647020369e-32,5.752525971086582e-32,7.472644031068352e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-7-0-100-0-100,ehh,9,7,8,7,0,100,0,100,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.0595382090376879, 0.14583825178845475]",7.483045246927161e-11,0.0,0.0,0.0,5.1054132631147275e-245,3.0780660686603197e-108,1.2235600158759704e-70,9.660666930611233e-51,3.2524047369900732e-40,1.359617999651599e-36,1.8869418309931903e-35,9.434355367192474e-35,1.8866499902788202e-34,5.652884968532404e-34,9.398012908774108e-34,1.3108253390358676e-33,1.8579148596576502e-33,2.7342897934584284e-33,3.55189605522786e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-7-0-111-0-111,ehh,9,7,7,7,0,111,0,111,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.0595382090376879, 0.14583825178845475]",7.483045246927161e-11,0.0,0.0,0.0,8.782398965901606e-244,5.294929914312526e-107,2.104784103233405e-69,1.6618406876940927e-49,5.594829594686311e-39,2.338832844327574e-35,3.245942265249043e-34,1.622910273584354e-33,3.245440236996802e-33,9.724167400694269e-33,1.6166585958767723e-32,2.254899064957601e-32,3.1960096856948497e-32,4.7035614242301564e-32,6.110018516769565e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-7-0-111-0-111,ehh,9,7,8,7,0,111,0,111,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.0595382090376879, 0.14583825178845475]",7.483045246927161e-11,0.0,0.0,0.0,1.9232940396477534e-246,1.1595580157236521e-109,4.60935143197055e-72,3.63933181639022e-52,1.2252342539209492e-41,5.121904191303928e-38,7.108419626238625e-37,3.55407653545748e-36,7.1073202143608e-36,2.1295345619655235e-35,3.540385734795601e-35,4.938094229258246e-35,6.999070260326687e-35,1.0300518496329843e-34,1.3380575497683372e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-7-0-900-0-900,ehh,9,7,7,7,0,900,0,900,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.0595382090376879, -0.14583825178845472]",7.483045246927161e-11,0.0,0.0,0.0,1.0740956409008293e-243,6.4757490355698e-107,2.574170734489513e-69,2.0324467754551812e-49,6.842529162479255e-39,2.8604145439344713e-35,3.969817888785197e-34,1.984834513214652e-33,3.969203903515724e-33,1.1892748097864322e-32,1.977188652638455e-32,2.7577627431358206e-32,3.9087498748314076e-32,5.752499815789617e-32,7.472610054824748e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-7-0-900-0-900,ehh,9,7,8,7,0,900,0,900,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.0595382090376879, -0.14583825178845472]",7.483045246927161e-11,0.0,0.0,0.0,5.105674745519792e-245,3.0782238101322594e-108,1.2236227195845995e-70,9.661162010244859e-51,3.2525714127855604e-40,1.3596876759157718e-36,1.887038530990931e-35,9.434838849050637e-35,1.8867466753206169e-34,5.653174661598033e-34,9.398494528192428e-34,1.310892514825413e-33,1.858010072111887e-33,2.734429917447683e-33,3.552078079037432e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-7-0-999-0-999,ehh,9,7,7,7,0,999,0,999,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.05953820903768789, -0.14583825178845472]",7.483045246927161e-11,0.0,0.0,0.0,8.782389529797422e-244,5.294924233059131e-107,2.1047818448821095e-69,1.6618389046038155e-49,5.5948235916522495e-39,2.3388303348511026e-35,3.245938782479523e-34,1.622908532264894e-33,3.2454367547659384e-33,9.724156967041706e-33,1.6166568612651186e-32,2.2548966455388033e-32,3.1960062565010413e-32,4.7035563774920993e-32,6.110011960957874e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-7-0-999-0-999,ehh,9,7,8,7,0,999,0,999,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.05953820903768789, -0.14583825178845472]",7.483045246927161e-11,0.0,0.0,0.0,1.923589628453478e-246,1.1597340218565126e-109,4.610051072790185e-72,3.639884220591229e-52,1.2254202288699873e-41,5.122681631101997e-38,7.109498593769529e-37,3.55461599899308e-36,7.108399015014987e-36,2.1298577981796338e-35,3.5409231202420953e-35,4.938843769045999e-35,7.000132630017065e-35,1.03020819837987e-34,1.3382606498562034e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-1-0-1,ehh,9,8,7,7,0,1,0,1,0.4,-0.12330000000000041,0.0,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.05953823345220409, 0.0]",7.483045246927161e-11,0.0,0.0,0.0,1.89916062339157e-243,1.1450086068497556e-106,4.5515161725718504e-69,3.5936677565446274e-49,1.2098607806795313e-38,5.057637740396167e-35,7.019227621882699e-34,3.5094822055642734e-33,7.018142004737618e-33,2.1028144939456457e-32,3.49596318850782e-32,4.8761341108121946e-32,6.911250303434689e-32,1.017127403146992e-31,1.321268440362514e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
